"acc","accept_status","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","checkbox_status","clock_backend","color_backend","compensation","coordinates","correct","correct_block_activation","correct_block_exit","correct_instructions_1_heb","correct_instructions_2_heb","correct_keyboard_response","correct_response","count_block_activation","count_block_exit","count_block_info_QA","count_cont_e_block_message","count_cont_e_block_message_heb","count_e_block_loop","count_e_block_sequence","count_end_of_experiment","count_end_of_experiment_heb","count_experiment","count_experimental_loop","count_form_consent","count_form_consent_heb","count_info_forms","count_instructions_1","count_instructions_1_heb","count_instructions_2","count_instructions_2_heb","count_keyboard_response","count_listen_message","count_logger","count_p_block_loop","count_p_block_sequence","count_p_feedback","count_p_feedback_heb","count_pause_feedback","count_pause_feedback_heb","count_personal_details_form_1","count_personal_details_form_1_heb","count_personal_details_form_2","count_personal_details_form_2_heb","count_post_loop_blank","count_practice_loop","count_pre_e_block_message","count_pre_e_block_message_heb","count_pre_p_block_message","count_pre_p_block_message_heb","count_reset_feedback","count_stimulus_image","count_stimulus_sound","count_timeout_message","count_timeout_sound","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","keyboard_backend","live_row","live_row_p_block_loop","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","pygame_doublebuf","repeat_cycle","response","response_block_activation","response_block_exit","response_block_info_QA","response_instructions_1","response_instructions_1_heb","response_instructions_2","response_instructions_2_heb","response_keyboard_response","response_time","response_time_block_activation","response_time_block_exit","response_time_block_info_QA","response_time_instructions_1","response_time_instructions_1_heb","response_time_instructions_2","response_time_instructions_2_heb","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_age","subject_education","subject_gender","subject_handedness","subject_hebrew_native","subject_language_other","subject_nr","subject_other_native_lang","subject_parity","time_block_activation","time_block_exit","time_block_info_QA","time_cont_e_block_message","time_cont_e_block_message_heb","time_e_block_loop","time_e_block_sequence","time_end_of_experiment","time_end_of_experiment_heb","time_experiment","time_experimental_loop","time_form_consent","time_form_consent_heb","time_info_forms","time_instructions_1","time_instructions_1_heb","time_instructions_2","time_instructions_2_heb","time_keyboard_response","time_listen_message","time_logger","time_p_block_loop","time_p_block_sequence","time_p_feedback","time_p_feedback_heb","time_pause_feedback","time_pause_feedback_heb","time_personal_details_form_1","time_personal_details_form_1_heb","time_personal_details_form_2","time_personal_details_form_2_heb","time_post_loop_blank","time_practice_loop","time_pre_e_block_message","time_pre_e_block_message_heb","time_pre_p_block_message","time_pre_p_block_message_heb","time_reset_feedback","time_stimulus_image","time_stimulus_sound","time_timeout_message","time_timeout_sound","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"82.3529411765","yes","82.3529411765","1625.76470588","1625.76470588","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","142","142","142","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","142","142","142","142","142","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","16","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1400","481663","62245","NA","NA","43366","NA","57430","1400","2","legacy","1024","1","44100","-16","experiment","nmal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1040750","1039246","1042152","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1040750","1040750","1024112","1024109","1039242","NAP perception","14","27638","17","yes","1024"
"83.3333333333","yes","83.3333333333","1624.5","1624.5","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","143","143","143","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","143","143","143","143","143","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","17","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1603","481663","62245","NA","NA","43366","NA","57430","1603","2","legacy","1024","1","44100","-16","experiment","vlal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1044189","1042686","1045793","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1044189","1044189","1024112","1024109","1042682","NAP perception","15","29241","18","yes","1024"
"84.2105263158","yes","84.2105263158","1600.10526316","1600.10526316","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","144","144","144","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","144","144","144","144","144","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","18","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1161","481663","62245","NA","NA","43366","NA","57430","1161","2","legacy","1024","1","44100","-16","experiment","ftal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1047850","1046345","1049012","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1047850","1047850","1024112","1024109","1046342","NAP perception","16","30402","19","yes","1024"
"85","yes","85","1582.95","1582.95","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","145","145","145","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","145","145","145","145","145","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","19","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1257","481663","62245","NA","NA","43366","NA","57430","1257","2","legacy","1024","1","44100","-16","experiment","fetal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1051059","1049555","1052318","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1051058","1051058","1024112","1024109","1049551","NAP perception","17","31659","20","yes","1024"
"80.9523809524","yes","80.9523809524","1650.42857143","1650.42857143","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","146","146","146","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","146","146","146","146","146","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","20","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","None","f","space","NA","NA","space","NA","space","None","3000","481663","62245","NA","NA","43366","NA","57430","3000","2","legacy","1024","1","44100","-16","experiment","nfal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1054370","1052866","1058374","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1054370","1054370","1057374","1057371","1052862","NAP perception","17","34659","21","yes","1024"
"81.8181818182","yes","81.8181818182","1614.59090909","1614.59090909","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","147","147","147","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","147","147","147","147","147","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","21","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","862","481663","62245","NA","NA","43366","NA","57430","862","2","legacy","1024","1","44100","-16","experiment","eʃpal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1060433","1058929","1061297","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1060432","1060432","1057374","1057371","1058925","NAP perception","18","35521","22","yes","1024"
"82.6086956522","yes","82.6086956522","1595.7826087","1595.7826087","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","148","148","148","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","148","148","148","148","148","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","22","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1182","481663","62245","NA","NA","43366","NA","57430","1182","2","legacy","1024","1","44100","-16","experiment","enval","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1063356","1061852","1064540","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1063355","1063355","1057374","1057371","1061849","NAP perception","19","36703","23","yes","1024"
"83.3333333333","yes","83.3333333333","1575.625","1575.625","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","149","149","149","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","149","149","149","149","149","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","23","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1112","481663","62245","NA","NA","43366","NA","57430","1112","2","legacy","1024","1","44100","-16","experiment","sefal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1066594","1065090","1067708","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1066593","1066594","1057374","1057371","1065086","NAP perception","20","37815","24","yes","1024"
"84","yes","84","1564.4","1564.4","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","150","150","150","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","150","150","150","150","150","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","24","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1295","481663","62245","NA","NA","43366","NA","57430","1295","2","legacy","1024","1","44100","-16","experiment","emnal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1069757","1068253","1071053","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1069757","1069757","1057374","1057371","1068249","NAP perception","21","39110","25","yes","1024"
"84.6153846154","yes","84.6153846154","1555.42307692","1555.42307692","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","151","151","151","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","151","151","151","151","151","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","25","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1331","481663","62245","NA","NA","43366","NA","57430","1331","2","legacy","1024","1","44100","-16","experiment","eftal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1073101","1071597","1074434","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1073100","1073100","1057374","1057371","1071594","NAP perception","22","40441","26","yes","1024"
"85.1851851852","yes","85.1851851852","1531.66666667","1531.66666667","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","152","152","152","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","152","152","152","152","152","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","26","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","914","481663","62245","NA","NA","43366","NA","57430","914","2","legacy","1024","1","44100","-16","experiment","elkal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1076517","1075013","1077433","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1076516","1076516","1057374","1057371","1075009","NAP perception","23","41355","27","yes","1024"
"85.7142857143","yes","85.7142857143","1513.46428571","1513.46428571","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","153","153","153","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","153","153","153","153","153","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","27","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1022","481663","62245","NA","NA","43366","NA","57430","1022","2","legacy","1024","1","44100","-16","experiment","ʃfal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1079481","1077977","1080505","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1079480","1079481","1057374","1057371","1077974","NAP perception","24","42377","28","yes","1024"
"86.2068965517","yes","86.2068965517","1492.55172414","1492.55172414","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","154","154","154","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","154","154","154","154","154","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","28","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","907","481663","62245","NA","NA","43366","NA","57430","907","2","legacy","1024","1","44100","-16","experiment","vnal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1082558","1081053","1083467","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1082557","1082558","1057374","1057371","1081049","NAP perception","25","43284","29","yes","1024"
